x,y
Lincoln County,KY,320, 98
Livingston County,KY,291, 96
Logan County,KY,302, 93
Lyon County,KY,293, 95
McCracken County,KY,288, 95
McCreary County,KY,322, 92
McLean County,KY,299, 99
Madison County,KY,323,100
Magoffin County,KY,333,100
Marion County,KY,315, 99
Marshall County,KY,291, 94
Martin County,KY,337,101
Mason County,KY,327,107
Meade County,KY,308,102
Menifee County,KY,329,102
Mercer County,KY,319,101
Metcalfe County,KY,312, 94
Monroe County,KY,312, 92
Montgomery County,KY,326,103
Morgan County,KY,331,102
Muhlenberg County,KY,300, 96
Nelson County,KY,314,101
Nicholas County,KY,325,105
Ohio County,KY,303, 98
Oldham County,KY,314,106
Owen County,KY,319,107
Owsley County,KY,328, 98
Pendleton County,KY,323,108
Perry County,KY,332, 96
Pike County,KY,338, 98
Powell County,KY,327,101
Pulaski County,KY,321, 95
Robertson County,KY,325,107
Rockcastle County,KY,323, 97
Rowan County,KY,330,104
Russell County,KY,317, 94
Scott County,KY,321,105
Shelby County,KY,316,104
Simpson County,KY,305, 92
Spencer County,KY,315,103
Taylor County,KY,315, 97
Todd County,KY,300, 93
Trigg County,KY,295, 93
Trimble County,KY,315,107
Union County,KY,294,100
Warren County,KY,306, 94
Washington County,KY,316,101
Wayne County,KY,319, 93
Webster County,KY,296, 99
Whitley County,KY,324, 93
Wolfe County,KY,330,100
Woodford County,KY,320,103
Acadia Parish,LA,258, 41
Allen Parish,LA,255, 44
Ascension Parish,LA,270, 40
Assumption Parish,LA,269, 38
Avoyelles Parish,LA,261, 47
Beauregard Parish,LA,251, 44
Bienville Parish,LA,253, 57
Bossier Parish,LA,249, 60
Caddo Parish,LA,246, 59
Calcasieu Parish,LA,251, 40
Caldwell Parish,LA,261, 55
Cameron Parish,LA,252, 37
Catahoula Parish,LA,263, 52
Claiborne Parish,LA,254, 61
Concordia Parish,LA,264, 50
De Soto Parish,LA,248, 55
East Baton Rouge Parish,LA,269, 43
East Carroll Parish,LA,268, 60
East Feliciana Parish,LA,269, 45
Evangeline Parish,LA,258, 44
Franklin Parish,LA,264, 56
Grant Parish,LA,257, 51
Iberia Parish,LA,264, 38
Iberville Parish,LA,267, 41
Jackson Parish,LA,257, 57
Jefferson Parish,LA,276, 38
Jefferson Davis Parish,LA,255, 41
Lafayette Parish,LA,261, 40
Lafourche Parish,LA,274, 35
La Salle Parish,LA,260, 52
Lincoln Parish,LA,256, 59
Livingston Parish,LA,272, 42
Madison Parish,LA,268, 57
Morehouse Parish,LA,263, 61
Natchitoches Parish,LA,253, 52
Orleans Parish,LA,278, 39
Ouachita Parish,LA,260, 58
Plaquemines Parish,LA,280, 34
Pointe Coupee Parish,LA,265, 44
Rapides Parish,LA,257, 48
Red River Parish,LA,251, 55
Richland Parish,LA,263, 58
Sabine Parish,LA,249, 51
Saint Bernard Parish,LA,282, 41
Saint Charles Parish,LA,275, 38
Saint Helena Parish,LA,272, 45
Saint James Parish,LA,271, 39
Saint John the Baptist Parish,LA,273, 39
Saint Landry Parish,LA,261, 43
Saint Martin Parish,LA,264, 40
Saint Mary Parish,LA,266, 36
Saint Tammany Parish,LA,278, 42
Tangipahoa Parish,LA,274, 44
Tensas Parish,LA,267, 55
Terrebonne Parish,LA,271, 34
Union Parish,LA,259, 61
Vermilion Parish,LA,259, 37
Vernon Parish,LA,252, 47
Washington Parish,LA,277, 45
Webster Parish,LA,251, 60
West Baton Rouge Parish,LA,267, 42
West Carroll Parish,LA,266, 61
West Feliciana Parish,LA,264, 47
Winn Parish,LA,256, 54
Androscoggin County,ME,436,152
Aroostook County,ME,449,172
Cumberland County,ME,434,149
Franklin County,ME,434,158
Hancock County,ME,451,156
Kennebec County,ME,439,154
Knox County,ME,444,152
Lincoln County,ME,441,151
Oxford County,ME,431,154
Penobscot County,ME,448,162
Piscataquis County,ME,443,165
Sagadahoc County,ME,438,151
Somerset County,ME,438,163
Waldo County,ME,444,155
Washington County,ME,456,159
York County,ME,432,146
Allegany County,MD,368,115
Anne Arundel County,MD,385,111
Baltimore County,MD,384,114
Calvert County,MD,385,107
Caroline County,MD,391,109
Carroll County,MD,381,115
Cecil County,MD,390,115
Charles County,MD,382,107
Dorchester County,MD,389,106
Frederick County,MD,378,114
Garrett County,MD,363,115
Harford County,MD,387,115
Howard County,MD,382,113
Kent County,MD,389,113
Montgomery County,MD,380,112
Prince George's County,MD,383,109
Queen Anne's County,MD,390,111
Saint Mary's County,MD,385,105
Somerset County,MD,392,104
Talbot County,MD,389,109
Washington County,MD,375,115
Wicomico County,MD,393,105
Worcester County,MD,395,104
Baltimore City,MD,385,113
Barnstable County,MA,435,132
Berkshire County,MA,412,137
Bristol County,MA,429,133
Dukes County,MA,432,130
Essex County,MA,430,140
Franklin County,MA,417,139
Hampden County,MA,416,136
Hampshire County,MA,416,137
Middlesex County,MA,426,138
Nantucket County,MA,437,132
Norfolk County,MA,428,137
Plymouth County,MA,431,134
Suffolk County,MA,429,138
Worcester County,MA,422,137
Alcona County,MI,329,156
Alger County,MI,305,170
Allegan County,MI,310,139
Alpena County,MI,328,159
Antrim County,MI,316,158
Arenac County,MI,326,151
Baraga County,MI,291,172
Barry County,MI,315,139
Bay County,MI,326,148
Benzie County,MI,309,156
Berrien County,MI,306,134
Branch County,MI,317,134
Calhoun County,MI,317,136
Cass County,MI,310,134
Charlevoix County,MI,317,160
Cheboygan County,MI,322,162
Chippewa County,MI,320,169
Clare County,MI,319,150
Clinton County,MI,321,142
Crawford County,MI,321,156
Delta County,MI,302,166
Dickinson County,MI,295,167
Eaton County,MI,319,139
Emmet County,MI,318,163
Genesee County,MI,328,143
Gladwin County,MI,322,150
Gogebic County,MI,280,170
Grand Traverse County,MI,313,156
Gratiot County,MI,321,145
Hillsdale County,MI,321,134
Houghton County,MI,290,176
Huron County,MI,333,149
Ingham County,MI,323,139
Ionia County,MI,317,142
Iosco County,MI,328,153
Iron County,MI,289,168
Isabella County,MI,319,148
Jackson County,MI,322,136
Kalamazoo County,MI,313,136
Kalkaska County,MI,317,156
Kent County,MI,313,143
Keweenaw County,MI,291,177
Lake County,MI,311,150
Lapeer County,MI,332,143
Leelanau County,MI,312,158
Lenawee County,MI,325,134
Livingston County,MI,326,139
Luce County,MI,313,170
Mackinac County,MI,316,167
Macomb County,MI,334,140
Manistee County,MI,309,153
Marquette County,MI,298,170
Mason County,MI,308,150
Mecosta County,MI,315,148
Menominee County,MI,297,163
Midland County,MI,322,148
Missaukee County,MI,317,153
Monroe County,MI,329,134
Montcalm County,MI,316,145
Montmorency County,MI,324,159
Muskegon County,MI,308,145
Newaygo County,MI,311,147
Oakland County,MI,330,140
Oceana County,MI,307,148
Ogemaw County,MI,324,153
Ontonagon County,MI,283,172
Osceola County,MI,315,150
Oscoda County,MI,324,156
Otsego County,MI,321,159
Ottawa County,MI,310,142
Presque Isle County,MI,326,161
Roscommon County,MI,321,153
Saginaw County,MI,325,145
Saint Clair County,MI,336,142
Saint Joseph County,MI,313,134
Sanilac County,MI,335,146
Schoolcraft County,MI,308,168
Shiawassee County,MI,324,142
Tuscola County,MI,330,146
Van Buren County,MI,309,137
Washtenaw County,MI,327,137
Wayne County,MI,331,137
Wexford County,MI,313,153
Aitkin County,MN,250,171
Anoka County,MN,252,161
Becker County,MN,232,174
Beltrami County,MN,238,181
Benton County,MN,246,164
Big Stone County,MN,226,162
Blue Earth County,MN,245,151
Brown County,MN,240,152
Carlton County,MN,256,171
Carver County,MN,247,157
Cass County,MN,243,174
Chippewa County,MN,233,159
Chisago County,MN,254,163
Clay County,MN,226,174
Clearwater County,MN,234,179
Cook County,MN,274,182
Cottonwood County,MN,236,151
Crow Wing County,MN,245,170
Dakota County,MN,253,156
Dodge County,MN,255,151
Douglas County,MN,234,166
Faribault County,MN,246,148
Fillmore County,MN,261,148
Freeborn County,MN,251,148
Goodhue County,MN,256,154
Grant County,MN,229,166
Hennepin County,MN,250,159
Houston County,MN,266,148
Hubbard County,MN,238,175
Isanti County,MN,251,163
Itasca County,MN,248,179
Jackson County,MN,236,148
Kanabec County,MN,251,166
Kandiyohi County,MN,237,160
Kittson County,MN,223,189
Koochiching County,MN,247,184
Lac qui Parle County,MN,228,158
Lake County,MN,266,180
Lake of the Woods County,MN,238,189
Le Sueur County,MN,248,153
Lincoln County,MN,227,154
Lyon County,MN,231,154
McLeod County,MN,243,157
Mahnomen County,MN,231,177
Marshall County,MN,227,185
Martin County,MN,241,148
Meeker County,MN,241,159
Mille Lacs County,MN,248,166
Morrison County,MN,243,167
Mower County,MN,255,148
Murray County,MN,231,151
Nicollet County,MN,244,153
Nobles County,MN,231,148
Norman County,MN,226,177
Olmsted County,MN,258,151
Otter Tail County,MN,232,170
Pennington County,MN,229,183
Pine County,MN,256,167
Pipestone County,MN,227,151
Polk County,MN,226,181
Pope County,MN,234,163
Ramsey County,MN,253,159
Red Lake County,MN,229,181
Redwood County,MN,235,154
Renville County,MN,238,156
Rice County,MN,251,153
Rock County,MN,227,148
Roseau County,MN,231,189
Saint Louis County,MN,258,179
Scott County,MN,249,156
Sherburne County,MN,247,162
Sibley County,MN,244,155
Stearns County,MN,241,163
Steele County,MN,252,151
Stevens County,MN,229,163
Swift County,MN,232,161
Todd County,MN,238,167
Traverse County,MN,226,165
Wabasha County,MN,260,153
Wadena County,MN,238,171
Waseca County,MN,249,151
Washington County,MN,254,159
Watonwan County,MN,241,150
Wilkin County,MN,226,169
Winona County,MN,263,150
Wright County,MN,246,160
Yellow Medicine County,MN,231,156
Adams County,MS,267, 50
Alcorn County,MS,289, 78
Amite County,MS,271, 48
Attala County,MS,281, 63
Benton County,MS,284, 77
Bolivar County,MS,270, 69
Calhoun County,MS,283, 70
Carroll County,MS,278, 66
Chickasaw County,MS,286, 70
Choctaw County,MS,284, 65
Claiborne County,MS,270, 54
Clarke County,MS,288, 55
Clay County,MS,287, 68
Coahoma County,MS,273, 72
Copiah County,MS,274, 53
Covington County,MS,281, 52
DeSoto County,MS,278, 78
Forrest County,MS,283, 48
Franklin County,MS,270, 50
George County,MS,288, 45
Greene County,MS,288, 48
Grenada County,MS,279, 69
Hancock County,MS,282, 42
Harrison County,MS,285, 43
Hinds County,MS,274, 57
Holmes County,MS,277, 63
Humphreys County,MS,273, 64
Issaquena County,MS,270, 60
Itawamba County,MS,291, 73
Jackson County,MS,288, 43
Jasper County,MS,285, 55
Jefferson County,MS,269, 52
Jefferson Davis County,MS,279, 51
Jones County,MS,284, 51
Kemper County,MS,288, 61
Lafayette County,MS,282, 73
Lamar County,MS,281, 48
Lauderdale County,MS,288, 58
Lawrence County,MS,277, 51
Leake County,MS,281, 61
Lee County,MS,288, 73
Leflore County,MS,275, 67
Lincoln County,MS,274, 51
Lowndes County,MS,290, 66
Madison County,MS,277, 60
Marion County,MS,279, 48
Marshall County,MS,281, 77
Monroe County,MS,290, 70
Montgomery County,MS,281, 66
Neshoba County,MS,285, 61
Newton County,MS,285, 58
Noxubee County,MS,289, 63
Oktibbeha County,MS,286, 66
Panola County,MS,278, 73
Pearl River County,MS,281, 45
Perry County,MS,286, 48
Pike County,MS,274, 48
Pontotoc County,MS,285, 72
Prentiss County,MS,289, 75
Quitman County,MS,275, 73
Rankin County,MS,278, 57
Scott County,MS,281, 58
Sharkey County,MS,271, 62
Simpson County,MS,278, 54
Smith County,MS,281, 55
Stone County,MS,285, 45
Sunflower County,MS,273, 67
Tallahatchie County,MS,276, 70
Tate County,MS,278, 76
Tippah County,MS,286, 77
Tishomingo County,MS,292, 76
Tunica County,MS,274, 76
Union County,MS,285, 74
Walthall County,MS,277, 48
Warren County,MS,271, 57
Washington County,MS,270, 65
Wayne County,MS,288, 52
Webster County,MS,283, 67
Wilkinson County,MS,267, 48
Winston County,MS,285, 63
Yalobusha County,MS,280, 71
Yazoo County,MS,274, 61
Adair County,MO,257,120
Andrew County,MO,239,118
Atchison County,MO,234,122
Audrain County,MO,263,112
Barry County,MO,247, 92
Barton County,MO,243, 99
Bates County,MO,243,105
Benton County,MO,251,105
Bollinger County,MO,277, 97
Boone County,MO,259,110
Buchanan County,MO,239,116
Butler County,MO,274, 92
Caldwell County,MO,246,116
Callaway County,MO,262,109
Camden County,MO,255,103
Cape Girardeau County,MO,280, 98
Carroll County,MO,249,114
Carter County,MO,270, 94
Cass County,MO,243,108
Cedar County,MO,247,100
Chariton County,MO,254,115
Christian County,MO,252, 94
Clark County,MO,264,122
Clay County,MO,242,113
Clinton County,MO,242,115
Cole County,MO,259,107
Cooper County,MO,255,109
Crawford County,MO,267,102
Dade County,MO,247, 98
Dallas County,MO,253,100
Daviess County,MO,246,118
DeKalb County,MO,242,118
Dent County,MO,265, 99
Douglas County,MO,258, 94
Dunklin County,MO,277, 89
Franklin County,MO,269,106
Gasconade County,MO,265,106
Gentry County,MO,242,120
Greene County,MO,251, 97
Grundy County,MO,249,119
Harrison County,MO,246,121
Henry County,MO,247,106
Hickory County,MO,251,102
Holt County,MO,236,119
Howard County,MO,256,112
Howell County,MO,262, 93
Iron County,MO,271, 99
Jackson County,MO,243,111
Jasper County,MO,243, 96
Jefferson County,MO,273,105
Johnson County,MO,247,108
Knox County,MO,260,120
Laclede County,MO,257,100
Lafayette County,MO,247,111
Lawrence County,MO,247, 95
Lewis County,MO,264,119
Lincoln County,MO,270,111
Linn County,MO,253,117
Livingston County,MO,249,117
McDonald County,MO,243, 92
Macon County,MO,257,117
Madison County,MO,275, 98
Maries County,MO,262,104
Marion County,MO,265,117
Mercer County,MO,249,122
Miller County,MO,258,104
Mississippi County,MO,283, 93
Moniteau County,MO,257,108
Monroe County,MO,261,114
Montgomery County,MO,266,110
Morgan County,MO,254,106
New Madrid County,MO,280, 91
Newton County,MO,243, 94
Nodaway County,MO,238,121
Oregon County,MO,266, 92
Osage County,MO,263,106
Ozark County,MO,258, 92
Pemiscot County,MO,279, 88
Perry County,MO,279,100
Pettis County,MO,251,108
Phelps County,MO,263,102
Pike County,MO,268,113
Platte County,MO,239,114
Polk County,MO,250, 99
Pulaski County,MO,260,101
Putnam County,MO,253,122
Ralls County,MO,265,115
Randolph County,MO,258,114
Ray County,MO,246,113
Reynolds County,MO,270, 97
Ripley County,MO,271, 92
Saint Charles County,MO,272,109
Saint Clair County,MO,247,103
Sainte Genevieve County,MO,276,102
Saint Francois County,MO,274,101
Saint Louis County,MO,274,108
Saline County,MO,252,112
Schuyler County,MO,257,122
Scotland County,MO,260,122
Scott County,MO,281, 95
Shannon County,MO,266, 96
Shelby County,MO,261,117
Stoddard County,MO,278, 93
Stone County,MO,250, 92
Sullivan County,MO,253,120
Taney County,MO,253, 92
Texas County,MO,262, 97
Vernon County,MO,243,101
Warren County,MO,268,109
Washington County,MO,270,102
Wayne County,MO,274, 95
Webster County,MO,254, 97
Worth County,MO,242,122
Wright County,MO,258, 97
Saint Louis City,MO,276,108
Beaverhead County,MT, 94,160
Big Horn County,MT,138,162
Blaine County,MT,126,186
Broadwater County,MT,106,169
Carbon County,MT,125,160
Carter County,MT,161,163
Cascade County,MT,107,177
Chouteau County,MT,114,182
Custer County,MT,153,169
Daniels County,MT,153,189
Dawson County,MT,158,177
Deer Lodge County,MT, 93,167
Fallon County,MT,162,169
Fergus County,MT,124,177
Flathead County,MT, 85,185
Gallatin County,MT,108,163
Garfield County,MT,142,177
Glacier County,MT, 94,188
Golden Valley County,MT,124,170
Granite County,MT, 90,170
Hill County,MT,117,188
Jefferson County,MT,101,168
Judith Basin County,MT,115,175
Lake County,MT, 85,180
Lewis and Clark County,MT, 98,175
Liberty County,MT,109,187
Lincoln County,MT, 74,187
McCone County,MT,151,180
Madison County,MT,102,161
Meagher County,MT,110,171
Mineral County,MT, 78,176
Missoula County,MT, 86,175
Musselshell County,MT,130,170
Park County,MT,113,162
Petroleum County,MT,131,175
Phillips County,MT,134,185
Pondera County,MT,100,184
Powder River County,MT,152,162
Powell County,MT, 94,173
Prairie County,MT,154,173
Ravalli County,MT, 85,167
Richland County,MT,161,181
Roosevelt County,MT,157,185
Rosebud County,MT,144,168
Sanders County,MT, 76,180
Sheridan County,MT,161,188
Silver Bow County,MT, 96,166
Stillwater County,MT,122,164
Sweet Grass County,MT,118,165
Teton County,MT,100,181
Toole County,MT,104,188
Treasure County,MT,139,168
Valley County,MT,144,185
Wheatland County,MT,119,170
Wibaux County,MT,164,174
Yellowstone County,MT,131,166
Adams County,NE,209,123
Antelope County,NE,213,136
Arthur County,NE,184,131
Banner County,NE,168,131
Blaine County,NE,198,134
Boone County,NE,213,132
Box Butte County,NE,173,136
Boyd County,NE,207,142
Brown County,NE,198,138
Buffalo County,NE,205,125
Burt County,NE,227,133
Butler County,NE,220,128
Cass County,NE,228,126
Cedar County,NE,219,139
Chase County,NE,184,123
Cherry County,NE,189,139
Cheyenne County,NE,174,128
Clay County,NE,213,123
Colfax County,NE,221,131
Cuming County,NE,223,134
Custer County,NE,200,130
Dakota County,NE,225,138
Dawes County,NE,172,140
Dawson County,NE,199,125
Deuel County,NE,179,127
Dixon County,NE,223,138
Dodge County,NE,224,131
Douglas County,NE,228,129
Dundy County,NE,184,120
Fillmore County,NE,217,123
Franklin County,NE,206,120
Frontier County,NE,194,123
Furnas County,NE,198,120
Gage County,NE,224,121
Garden County,NE,179,131
Garfield County,NE,206,134
Gosper County,NE,199,123
Grant County,NE,184,134
Greeley County,NE,209,131
Hall County,NE,209,125
Hamilton County,NE,213,125
Harlan County,NE,202,120
Hayes County,NE,189,123
Hitchcock County,NE,189,120
Holt County,NE,207,138
Hooker County,NE,188,134
Howard County,NE,209,128
Jefferson County,NE,220,120
Johnson County,NE,227,122
Kearney County,NE,206,123
Keith County,NE,184,128
Keya Paha County,NE,200,142
Kimball County,NE,168,128
Knox County,NE,214,140
Lancaster County,NE,224,125
Lincoln County,NE,192,127
Logan County,NE,194,131
Loup County,NE,202,134
McPherson County,NE,189,131
Madison County,NE,217,134
Merrick County,NE,213,128
Morrill County,NE,173,132
Nance County,NE,214,130
Nemaha County,NE,231,122
Nuckolls County,NE,213,120
Otoe County,NE,228,124
Pawnee County,NE,228,120
Perkins County,NE,184,125
Phelps County,NE,202,123
Pierce County,NE,217,137
Platte County,NE,217,131
Polk County,NE,217,128
Red Willow County,NE,194,120
Richardson County,NE,232,119
Rock County,NE,202,138
Saline County,NE,220,123
Sarpy County,NE,229,127
Saunders County,NE,224,128
Scotts Bluff County,NE,168,133
Seward County,NE,220,125
Sheridan County,NE,178,139
Sherman County,NE,206,128
Sioux County,NE,167,138
Stanton County,NE,220,134
Thayer County,NE,217,120
Thomas County,NE,193,134
Thurston County,NE,225,136
Valley County,NE,206,131
Washington County,NE,228,131
Wayne County,NE,221,136
Webster County,NE,210,120
Wheeler County,NE,209,134
York County,NE,217,125
Churchill County,NV, 51,115
Clark County,NV, 77, 88
Douglas County,NV, 41,110
Elko County,NV, 75,128
Esmeralda County,NV, 56,101
Eureka County,NV, 67,118
Humboldt County,NV, 53,130
Lander County,NV, 61,118
Lincoln County,NV, 78,100
Lyon County,NV, 44,111
Mineral County,NV, 50,107
Nye County,NV, 66,103
Pershing County,NV, 50,122
Storey County,NV, 41,114
Washoe County,NV, 40,124
White Pine County,NV, 78,114
Carson City,NV, 40,112
Belknap County,NH,426,147
Carroll County,NH,428,149
Cheshire County,NH,419,142
Coos County,NH,427,156
Grafton County,NH,423,150
Hillsborough County,NH,424,142
Merrimack County,NH,424,145
Rockingham County,NH,428,142
Strafford County,NH,429,145
Sullivan County,NH,420,145
Atlantic County,NJ,400,114
Bergen County,NJ,405,126
Burlington County,NJ,400,118
Camden County,NJ,398,117
Cape May County,NJ,399,112
Cumberland County,NJ,397,113
Essex County,NJ,404,125
Gloucester County,NJ,396,116
Hudson County,NJ,405,124
Hunterdon County,NJ,398,123
Mercer County,NJ,400,121
Middlesex County,NJ,402,122
Monmouth County,NJ,404,121
Morris County,NJ,401,125
Ocean County,NJ,403,118
Passaic County,NJ,403,127
Salem County,NJ,395,115
Somerset County,NJ,401,123
Sussex County,NJ,400,128
Union County,NJ,403,124
Warren County,NJ,398,125
Bernalillo County,NM,144, 79
Catron County,NM,130, 70
Chaves County,NM,162, 65
Cibola County,NM,133, 78
Colfax County,NM,160, 91
Curry County,NM,171, 75
DeBaca County,NM,162, 73
Dona Ana County,NM,143, 57
Eddy County,NM,163, 58
Grant County,NM,130, 60
Guadalupe County,NM,159, 77
Harding County,NM,167, 85
Hidalgo County,NM,128, 54
Lea County,NM,170, 61
Lincoln County,NM,154, 68
Los Alamos County,NM,147, 85
Luna County,NM,136, 56
McKinley County,NM,131, 83
Mora County,NM,158, 87
Otero County,NM,152, 59
Quay County,NM,169, 79
Rio Arriba County,NM,144, 91
Roosevelt County,NM,170, 71
Sandoval County,NM,143, 84
San Juan County,NM,131, 91
San Miguel County,NM,159, 82
Santa Fe County,NM,150, 83
Sierra County,NM,140, 64
Socorro County,NM,142, 71
Taos County,NM,152, 91
Torrance County,NM,151, 76
Union County,NM,170, 90
Valencia County,NM,143, 76
Albany County,NY,406,139
Allegany County,NY,373,137
Bronx County,NY,407,125
Broome County,NY,391,136
Cattaraugus County,NY,368,136
Cayuga County,NY,385,142
Chautauqua County,NY,363,136
Chemung County,NY,383,136
Chenango County,NY,393,138
Clinton County,NY,408,156
Columbia County,NY,408,137
Cortland County,NY,389,139
Delaware County,NY,398,136
Dutchess County,NY,408,133
Erie County,NY,368,141
Essex County,NY,407,151
Franklin County,NY,403,155
Fulton County,NY,402,143
Genesee County,NY,372,143
Greene County,NY,405,137
Hamilton County,NY,402,148
Herkimer County,NY,398,146
Jefferson County,NY,390,151
Kings County,NY,406,124
Lewis County,NY,394,149
Livingston County,NY,375,140
Madison County,NY,392,142
Monroe County,NY,376,144
Montgomery County,NY,402,142
Nassau County,NY,409,125
New York County,NY,406,125
Niagara County,NY,368,144
Oneida County,NY,394,144
Onondaga County,NY,388,143
Ontario County,NY,379,141
Orange County,NY,403,130
Orleans County,NY,372,145
Oswego County,NY,388,146
Otsego County,NY,397,140
Putnam County,NY,408,130
Queens County,NY,407,124
Rensselaer County,NY,409,140
Richmond County,NY,404,123
Rockland County,NY,405,128
Saint Lawrence County,NY,397,154
Saratoga County,NY,407,143
Schenectady County,NY,405,141
Schoharie County,NY,402,139
Schuyler County,NY,382,138
Seneca County,NY,383,141
Steuben County,NY,378,137
Suffolk County,NY,413,125
Sullivan County,NY,399,132
Tioga County,NY,387,136
Tompkins County,NY,386,138
Ulster County,NY,403,134
Warren County,NY,407,147
Washington County,NY,410,145
Wayne County,NY,381,144
Westchester County,NY,408,128
Wyoming County,NY,372,140
Yates County,NY,381,140
Alamance County,NC,362, 87
Alexander County,NC,348, 86
Alleghany County,NC,348, 90
Anson County,NC,357, 78
Ashe County,NC,345, 90
Avery County,NC,342, 87
Beaufort County,NC,383, 83
Bertie County,NC,382, 87
Bladen County,NC,369, 75
Brunswick County,NC,372, 71
Buncombe County,NC,337, 83
Burke County,NC,344, 84
Cabarrus County,NC,353, 82
Caldwell County,NC,345, 86
Camden County,NC,388, 90
Carteret County,NC,384, 77
Caswell County,NC,363, 90
Catawba County,NC,348, 84
Chatham County,NC,363, 84
Cherokee County,NC,325, 80
Chowan County,NC,385, 88
Clay County,NC,327, 79
Cleveland County,NC,345, 81
Columbus County,NC,368, 73
Craven County,NC,380, 80
Cumberland County,NC,367, 79
Currituck County,NC,389, 91
Dare County,NC,391, 85
Davidson County,NC,356, 85
Davie County,NC,353, 86
Duplin County,NC,374, 78
Durham County,NC,366, 87
Edgecombe County,NC,377, 86
Forsyth County,NC,355, 88
Franklin County,NC,371, 87
Gaston County,NC,348, 81
Gates County,NC,384, 90
Graham County,NC,327, 81
Granville County,NC,368, 89
Greene County,NC,376, 82
Guilford County,NC,359, 87
Halifax County,NC,376, 89
Harnett County,NC,367, 81
Haywood County,NC,334, 83
Henderson County,NC,338, 81
Hertford County,NC,382, 89
Hoke County,NC,364, 79
Hyde County,NC,387, 83
Iredell County,NC,351, 85
Jackson County,NC,332, 81
Johnston County,NC,371, 83
Jones County,NC,379, 79
Lee County,NC,364, 82
Lenoir County,NC,376, 80
Lincoln County,NC,348, 82
McDowell County,NC,341, 84
Macon County,NC,330, 80
Madison County,NC,336, 85
Martin County,NC,381, 85
Mecklenburg County,NC,351, 80
Mitchell County,NC,340, 87
Montgomery County,NC,358, 81
Moore County,NC,362, 81
Nash County,NC,374, 86
New Hanover County,NC,374, 73
Northampton County,NC,378, 90
Onslow County,NC,378, 76
Orange County,NC,365, 87
Pamlico County,NC,384, 80
Pasquotank County,NC,387, 89
Pender County,NC,374, 75
Perquimans County,NC,386, 88
Person County,NC,366, 90
Pitt County,NC,379, 83
Polk County,NC,340, 81
Randolph County,NC,359, 84
Richmond County,NC,360, 79
Robeson County,NC,365, 76
Rockingham County,NC,359, 90
Rowan County,NC,353, 84
Rutherford County,NC,342, 82
Sampson County,NC,371, 78
Scotland County,NC,362, 77
Stanly County,NC,355, 81
Stokes County,NC,356, 90
Surry County,NC,352, 90
Swain County,NC,330, 82
Transylvania County,NC,335, 80
Tyrrell County,NC,388, 85
Union County,NC,353, 78
Vance County,NC,370, 89
Wake County,NC,368, 85
Warren County,NC,373, 90
Washington County,NC,385, 85
Watauga County,NC,344, 88
Wayne County,NC,373, 81
Wilkes County,NC,348, 88
Wilson County,NC,374, 84
Yadkin County,NC,352, 88
Yancey County,NC,339, 86
Adams County,ND,177,167
Barnes County,ND,213,174
Benson County,ND,207,182
Billings County,ND,170,175
Bottineau County,ND,191,189
Bowman County,ND,169,167
Burke County,ND,177,189
Burleigh County,ND,194,174
Cass County,ND,220,174
Cavalier County,ND,210,189
Dickey County,ND,209,167
Divide County,ND,170,189
Dunn County,ND,177,177
Eddy County,ND,206,180
Emmons County,ND,196,169
Foster County,ND,206,178
Golden Valley County,ND,167,174
Grand Forks County,ND,218,182
Grant County,ND,184,169
Griggs County,ND,212,178
Hettinger County,ND,178,170
Kidder County,ND,199,174
LaMoure County,ND,209,170
Logan County,ND,202,170
McHenry County,ND,192,184
McIntosh County,ND,202,167
McKenzie County,ND,170,180
McLean County,ND,187,179
Mercer County,ND,183,177
Morton County,ND,187,172
Mountrail County,ND,179,184
Nelson County,ND,212,182
Oliver County,ND,187,175
Pembina County,ND,217,189
Pierce County,ND,198,184
Ramsey County,ND,208,185
Ransom County,ND,216,170
Renville County,ND,184,188
Richland County,ND,222,169
Rolette County,ND,199,189
Sargent County,ND,216,167
Sheridan County,ND,195,179
Sioux County,ND,189,167
Slope County,ND,170,170
Stark County,ND,176,173
Steele County,ND,216,178
Stutsman County,ND,206,174
Towner County,ND,204,188
Traill County,ND,220,178
Walsh County,ND,216,185
Ward County,ND,185,184
Wells County,ND,200,179
Williams County,ND,170,185
Adams County,OH,330,109
Allen County,OH,325,125
Ashland County,OH,339,125
Ashtabula County,OH,352,132
Athens County,OH,341,113
Auglaize County,OH,324,123
Belmont County,OH,350,119
Brown County,OH,327,110
Butler County,OH,321,114
Carroll County,OH,349,123
Champaign County,OH,327,120
Clark County,OH,327,118
Clermont County,OH,324,111
Clinton County,OH,327,114
Columbiana County,OH,351,125
Coshocton County,OH,342,121
Crawford County,OH,334,125
Cuyahoga County,OH,344,130
Darke County,OH,321,120
Defiance County,OH,322,129
Delaware County,OH,333,121
Erie County,OH,336,130
Fairfield County,OH,336,117
Fayette County,OH,330,115
Franklin County,OH,333,118
Fulton County,OH,324,131
Gallia County,OH,339,109
Geauga County,OH,348,130
Greene County,OH,326,116
Guernsey County,OH,346,119
Hamilton County,OH,321,112
Hancock County,OH,328,127
Hardin County,OH,328,124
Harrison County,OH,349,121
Henry County,OH,325,129
Highland County,OH,329,112
Hocking County,OH,338,114
Holmes County,OH,342,123
Huron County,OH,337,128
